icao24,origin_country,velocity,on_ground
ac2b61,United States,207.89,False
abc2c8,United States,177.56,False
a6faca,United States,45.38,False
a066a3,United States,224.99,False
a52a9e,United States,164.15,False
a2dd8d,United States,6.43,True
a41144,United States,224.82,False
a0060f,United States,93.43,False
aaf260,United States,198.34,False
a8ed1b,United States,93.63,False
ac2b6c,United States,277.21,False
a6b462,United States,236.09,False
ae2edf,United States,98.99,False
a2d147,United States,49.84,False
a6515f,United States,14.85,False
a00623,United States,78.1,False
4cac1e,Ireland,240.55,False
ae2edc,United States,95.18,False
4cac7b,Ireland,61.15,False
a2efae,United States,220.97,False
a11f5a,United States,214.84,False
a65104,United States,0.26,True
a0065b,United States,179.7,False
aa9ab6,United States,261.7,False
a89d0a,United States,220.32,False
a24636,United States,55.77,False
39c440,France,183.44,False
39b117,France,263.55,False
4cac87,Ireland,246.43,False
4cac88,Ireland,139.49,False
4d20e1,Malta,65.61,False
a24631,United States,56.27,False
ada21a,United States,54.11,False
4cac84,Ireland,89.76,False
4cac85,Ireland,234.59,False
4cac86,Ireland,222.31,False
aaf26b,United States,245.31,False
4d20d7,Malta,255.26,False
a5f4c6,United States,2.83,False
0d0e6f,Mexico,157.53,False
5113ce,Estonia,3.6,True
ac2b80,United States,221.55,False
a71aa5,United States,227.54,False
a3f133,United States,6.43,True
c04fd7,Canada,240.25,False
c03ca7,Canada,95.59,False
a11f6b,United States,257.8,False
4cac8d,Ireland,166.36,False
4cac8e,Ireland,227.72,False
a316a8,United States,58.77,False
e49a66,Brazil,92.88,False
4d20f4,Malta,263.29,False
e49a68,Brazil,59.11,False
4d20f5,Malta,292.88,False
45ab50,Denmark,213.33,False
4d20f7,Malta,249.02,False
e49a69,Brazil,52.23,False
70e085,Cambodia,204.44,False
3483c9,Spain,226.4,False
a747d4,United States,32.49,False
ada227,United States,0.0,True
a64a1d,United States,38.44,False
c04fae,Canada,0.0,True
885b45,Thailand,150.35,False
a186e8,United States,58.89,False
885b41,Thailand,239.63,False
0d0e7b,Mexico,52.48,False
a36615,United States,169.44,False
a987bf,United States,0.0,True
a053e3,United States,133.88,False
a52a3c,United States,43.61,False
a747cb,United States,207.91,False
ac326a,United States,68.54,False
39c423,France,21.09,True
c04ff4,Canada,202.69,False
a76a28,United States,87.55,False
0d0e91,Mexico,201.13,False
a84dd1,United States,184.82,False
39c424,France,311.18,False
a3b4fe,United States,220.09,False
407de4,United Kingdom,136.28,False
39c425,France,281.74,False
4b9e05,Turkey,98.02,False
a199dd,United States,62.15,False
39c426,France,254.46,False
a0b6b2,United States,265.35,False
39c428,France,197.74,False
a4118a,United States,199.98,False
04c148,Kenya,10.29,True
a6b435,United States,140.59,False
39c429,France,210.81,False
400a25,United Kingdom,236.44,False
ad526b,United States,203.54,False
a721a4,United States,277.09,False
a71aad,United States,216.08,False
ad526c,United States,6.94,True
4d20c0,Malta,197.11,False
4cac62,Ireland,177.2,False
400a0e,United Kingdom,12.35,True
a11308,United States,47.37,False
a591d5,United States,261.68,False
a77111,United States,194.12,False
a35f0a,United States,43.73,False
a6b42a,United States,110.95,False
c04ff7,Canada,246.21,False
a5ede3,United States,201.1,False
5113eb,Estonia,6.17,True
a1e9ac,United States,141.97,False
a199ef,United States,41.31,False
00af2e,South Africa,80.99,False
a0b6c4,United States,131.13,False
a4c1d8,United States,47.82,False
5113ef,Estonia,1.8,True
4d20bf,Malta,216.32,False
acdbee,United States,77.68,False
acdbef,United States,245.91,False
a1cfa6,United States,41.47,False
a79768,United States,199.21,False
04c11a,Kenya,12.35,True
5113f5,Estonia,2.83,True
45ab23,Denmark,251.79,False
a11317,United States,60.78,False
a11f59,United States,272.99,False
4d20bc,Malta,244.46,False
4632b1,Finland,61.44,False
a0c9dc,United States,142.97,False
a43ea7,United States,202.05,False
a8fc72,United States,198.88,False
a9368b,United States,63.93,False
aced8f,United States,184.39,False
a63805,United States,197.08,False
a0d8f3,United States,68.63,False
407031,United Kingdom,200.12,False
a18eda,United States,72.51,False
a075df,United States,185.63,False
a43ea2,United States,6.43,True
ad5afe,United States,209.39,False
71c597,Republic of Korea,225.44,False
a205b7,United States,40.93,False
a0aba1,United States,242.76,False
a37517,United States,235.38,False
a8a0c1,United States,159.53,False
71c592,Republic of Korea,181.3,False
a13541,United States,8.75,True
a0288f,United States,43.52,False
510043,Belarus,148.12,False
aced7a,United States,215.55,False
a14886,United States,46.28,False
39d461,France,43.69,False
801405,India,235.22,False
801406,India,218.17,False
a18eef,United States,0.9,True
a12e73,United States,75.36,False
407022,United Kingdom,226.16,False
801410,India,125.73,False
a8a0d9,United States,179.36,False
45cf21,Denmark,127.02,False
a1dec1,United States,215.34,False
a05bde,United States,165.75,False
398495,France,236.88,False
a2551d,United States,8.75,True
ad61de,United States,0.0,True
a00e54,United States,82.0,False
a3c514,United States,253.16,False
a9e6cb,United States,56.1,False
a11b00,United States,221.44,False
51138e,Estonia,10.29,True
4cab80,Ireland,232.42,False
a338ac,United States,219.39,False
51138f,Estonia,15.43,True
48c12d,Poland,231.51,False
48c12e,Poland,243.28,False
a0beb5,United States,168.8,False
a6c39f,United States,197.99,False
c00700,Canada,2.31,True
511399,Estonia,6.69,True
a0020c,United States,71.61,False
a850dc,United States,0.0,True
48c138,Poland,229.45,False
48c133,Poland,250.53,False
a7f69c,United States,200.89,False
48c134,Poland,196.25,False
48c131,Poland,224.34,False
48c132,Poland,78.4,False
48c130,Poland,231.23,False
ab96a4,United States,245.99,False
a92361,United States,242.86,False
a92362,United States,209.79,False
acf48f,United States,103.42,False
a92365,United States,226.3,False
a92367,United States,283.73,False
a9d3af,United States,221.17,False
a8f00e,United States,69.26,False
aabfb3,United States,171.62,False
80142b,India,235.26,False
a9e6c4,United States,63.87,False
a996e0,United States,72.54,False
48c128,Poland,198.54,False
48c129,Poland,7.2,True
48c126,Poland,93.95,False
48c127,Poland,253.45,False
48c125,Poland,245.06,False
a5669f,United States,158.16,False
801439,India,193.49,False
a983b7,United States,296.63,False
48c122,Poland,190.08,False
a85ce8,United States,242.97,False
a1e5f1,United States,100.58,False
0c20f4,Panama,237.12,False
48c123,Poland,177.78,False
a80349,United States,249.67,False
a062ef,United States,1.8,True
48c121,Poland,240.75,False
a8bff1,United States,246.42,False
a3b0f3,United States,225.75,False
789233,China,104.57,False
aa01de,United States,214.0,False
801444,India,115.81,False
a8c6e6,United States,72.36,False
a2fee9,United States,226.62,False
a48e3a,United States,250.73,False
789232,China,229.36,False
a36e73,United States,233.35,False
a0b2d2,United States,242.46,False
a2f2a3,United States,42.42,False
a9cca5,United States,126.07,False
a863c7,United States,87.46,False
a8c6e1,United States,113.93,False
a24e91,United States,84.96,False
a0b2e6,United States,47.08,False
a0abee,United States,243.01,False
a66046,United States,164.87,False
a17bfe,United States,221.81,False
0c20e0,Panama,271.02,False
789244,China,180.67,False
a5fcef,United States,233.13,False
71c540,Republic of Korea,236.33,False
a445b0,United States,216.96,False
a7ef4b,United States,215.44,False
a3b0fe,United States,62.8,False
51139b,Estonia,7.72,True
a8164e,United States,150.02,False
a23b55,United States,151.98,False
0c20bc,Panama,187.99,False
a9e6a5,United States,33.95,False
78923f,China,5.92,True
489789,Poland,202.11,False
a0c5e5,United States,40.46,False
407c8a,United Kingdom,291.39,False
a43ec3,United States,85.78,False
801421,India,175.41,False
ab1c33,United States,55.34,False
71c573,Republic of Korea,224.12,False
800d2d,India,153.85,False
a9dfb6,United States,217.87,False
801424,India,241.35,False
ac06c3,United States,94.65,False
a6c35d,United States,3.6,True
a30bb3,United States,29.33,False
a66c99,United States,213.71,False
acffb4,United States,248.73,False
a062e6,United States,52.08,False
0c20ab,Panama,208.22,False
78924e,China,275.03,False
800d41,India,231.73,False
80141d,India,214.58,False
a1ded5,United States,98.92,False
a9e6b6,United States,72.26,False
ad8935,United States,227.31,False
ab8fee,United States,270.43,False
aa5130,United States,256.0,False
60001c,Armenia,241.72,False
06a28c,Qatar,186.61,False
407046,United Kingdom,0.0,True
801432,India,90.05,False
ace19a,United States,250.07,False
71c562,Republic of Korea,196.53,False
801431,India,239.23,False
ad39cd,United States,213.64,False
a1dee3,United States,86.55,False
ace19e,United States,52.0,False
aafc1e,United States,48.36,False
a12241,United States,48.48,False
4691c8,Greece,158.46,False
3c4dd7,Germany,173.69,False
80146f,India,211.93,False
a63883,United States,228.0,False
a85e2b,United States,287.02,False
4691c4,Greece,241.18,False
4691c2,Greece,207.45,False
a6bba3,United States,195.54,False
a5a2a2,United States,155.39,False
ad0d20,United States,177.08,False
3c4dcb,Germany,189.68,False
c0551d,Canada,188.84,False
ad2736,United States,197.9,False
ab34d8,United States,58.5,False
ad2733,United States,219.37,False
a67ef1,United States,51.08,False
ab6a1b,United States,45.69,False
4caaa7,Ireland,87.49,False
aab431,United States,156.21,False
3c4dd2,Germany,190.83,False
710112,Saudi Arabia,215.48,False
a8c840,United States,159.15,False
3444da,Spain,230.86,False
a63893,United States,8.75,True
a2f2d8,United States,32.22,False
a59b4a,United States,50.17,False
a2f2d9,United States,55.58,False
ac9101,United States,121.24,False
a5f208,United States,236.68,False
a445ec,United States,207.91,False
3d1424,Germany,40.85,False
30019c,Italy,271.88,False
a66bd6,United States,76.84,False
e0958e,Argentina,92.13,False
0c218d,Panama,264.35,False
0c218b,Panama,235.0,False
440484,Austria,224.4,False
801499,India,200.34,False
3c4dcd,Germany,146.46,False
a3624b,United States,129.08,False
a8c83b,United States,192.16,False
3c4dcc,Germany,59.0,False
ac3aa8,United States,162.55,False
a445f2,United States,205.8,False
3444cb,Spain,222.03,False
a74535,United States,212.24,False
3444cc,Spain,220.17,False
a445f8,United States,136.04,False
801495,India,180.07,False
801492,India,228.6,False
3444ce,Spain,67.36,False
abba06,United States,101.54,False
7c81ce,Australia,68.98,False
aafac4,United States,33.36,False
0c2188,Panama,211.33,False
3444ca,Spain,7.72,True
aca4b2,United States,41.56,False
a445f0,United States,204.38,False
a3b268,United States,70.49,False
a86540,United States,181.39,False
acda02,United States,212.36,False
aa5cd2,United States,39.83,False
aa5cd3,United States,56.53,False
a1226b,United States,249.96,False
ab34f3,United States,230.42,False
abc107,United States,279.32,False
a1226e,United States,116.26,False
a8785b,United States,228.34,False
a23b5c,United States,272.97,False
3444d0,Spain,237.3,False
3444d1,Spain,202.55,False
a6388b,United States,211.36,False
71011f,Saudi Arabia,195.78,False
abd41a,United States,202.58,False
a92ea0,United States,173.84,False
a815d2,United States,66.57,False
710130,Saudi Arabia,227.38,False
801461,India,208.7,False
711462,Saudi Arabia,140.37,False
ab34ea,United States,192.4,False
490732,Portugal,46.85,False
a12275,United States,45.2,False
a325fd,United States,0.0,True
710119,Saudi Arabia,266.93,False
a73e63,United States,225.29,False
01013d,Egypt,259.38,False
a72b34,United States,259.82,False
01013c,Egypt,267.11,False
80145c,India,127.72,False
a6bbb7,United States,73.19,False
aced24,United States,217.19,False
a80ee8,United States,45.6,False
a24e9f,United States,207.4,False
a2b885,United States,39.63,False
010145,Egypt,204.88,False
ab7d7f,United States,93.15,False
710120,Saudi Arabia,257.46,False
710124,Saudi Arabia,241.48,False
aa295d,United States,67.39,False
a7d085,United States,215.14,False
a3d867,United States,46.23,False
acf441,United States,29.29,False
4caaf1,Ireland,230.21,False
a4de36,United States,64.32,False
ac9134,United States,185.23,False
4d214b,Malta,217.79,False
abba2b,United States,40.43,False
adbdd9,United States,55.68,False
4caada,Ireland,145.15,False
a79ea8,United States,258.19,False
ad0119,United States,165.14,False
ac41ab,United States,137.15,False
aca4cb,United States,55.67,False
aa1635,United States,250.87,False
ab8488,United States,157.43,False
ad1444,United States,44.8,False
a79ea0,United States,254.65,False
a74505,United States,260.21,False
abba36,United States,77.99,False
ac078b,United States,190.96,False
a75834,United States,49.62,False
a0640b,United States,76.46,False
a55ed5,United States,236.94,False
a3c540,United States,54.62,False
adbdc1,United States,8.75,True
a8c802,United States,213.15,False
a3c549,United States,9.77,True
adbdc9,United States,189.75,False
a708b0,United States,246.02,False
407c23,United Kingdom,3.6,True
a5fe17,United States,51.58,False
ad0d5e,United States,88.72,False
a6b07e,United States,211.2,False
a18403,United States,97.76,False
a6ceb8,United States,222.53,False
407c0b,United Kingdom,228.25,False
a19709,United States,68.84,False
01010b,Egypt,265.55,False
408305,United Kingdom,177.39,False
ad0d86,United States,194.98,False
3c54a1,Germany,168.0,False
a9d3f9,United States,211.97,False
ad278c,United States,94.21,False
80148d,India,262.99,False
a4d200,United States,240.42,False
ac41ce,United States,226.52,False
3e4719,Germany,6.17,True
ad2798,United States,232.28,False
a4e538,United States,241.84,False
a55ef3,United States,161.33,False
4d2133,Malta,8.75,True
c018cf,Canada,181.98,False
44046e,Austria,218.63,False
ac8a66,United States,222.86,False
4d2149,Malta,246.09,False
a9238a,United States,199.86,False
c018c8,Canada,57.43,True
ad5ad8,United States,96.42,False
3c4dc3,Germany,7.72,False
3c4dc9,Germany,197.65,False
4d2147,Malta,218.56,False
440469,Austria,205.9,False
80149a,India,285.12,False
a60b1e,United States,253.71,False
3c54a5,Germany,214.33,False
3c54a4,Germany,203.4,False
a8a0f9,United States,206.44,False
c0682b,Canada,228.63,False
3c54a2,Germany,192.29,False
a05d0b,United States,192.0,False
acda41,United States,164.15,False
a06408,United States,42.56,False
acda2c,United States,186.34,False
4d2143,Malta,47.39,True
3c4dc1,Germany,178.14,False
ac41f3,United States,231.85,False
a36279,United States,3.86,True
4caad8,Ireland,75.92,False
a7e2f4,United States,91.92,False
4d206b,Malta,242.52,False
39d2ac,France,254.85,False
4081bb,United Kingdom,233.04,False
4d206c,Malta,213.12,False
a1cd36,United States,118.92,False
ac4279,United States,222.97,False
4b18b9,Switzerland,217.5,False
0d04cd,Mexico,134.28,False
39d2b2,France,245.02,False
a267f0,United States,0.0,True
39d2b3,France,254.07,False
a7e2de,United States,53.47,False
a04a49,United States,213.8,False
a05d79,United States,135.99,False
06a1c5,Qatar,248.99,False
a7459d,United States,233.48,False
a1976b,United States,44.29,False
a3bda6,United States,246.49,False
a06461,United States,214.91,False
4d207a,Malta,125.45,False
4d207c,Malta,224.55,False
a1976d,United States,52.29,False
c040e8,Canada,267.27,False
a8b58f,United States,64.21,False
a121a2,United States,40.68,False
4d2080,Malta,237.83,False
acf2e4,United States,173.16,False
06a1bd,Qatar,273.55,False
a0ad3e,United States,10.29,True
a0645e,United States,217.11,False
c06800,Canada,0.9,True
a014c9,United States,202.7,False
407ac3,United Kingdom,247.22,False
a98571,United States,201.69,False
342091,Spain,145.11,False
a06435,United States,208.04,False
407ac1,United Kingdom,218.58,False
a16a02,United States,207.33,False
4d204a,Malta,234.54,False
4081a9,United Kingdom,210.09,False
39e5c4,France,240.42,False
a54d0a,United States,57.05,False
a54d26,United States,62.99,False
a11aa6,United States,2.83,True
06a1e7,Qatar,284.25,False
4b18ba,Switzerland,221.25,False
a97251,United States,212.53,False
4b18bb,Switzerland,233.56,False
06a1e2,Qatar,224.7,False
a6870d,United States,54.57,False
39d2a6,France,224.73,False
a3d7e2,United States,224.68,False
a32718,United States,234.6,False
39d2a8,France,250.77,False
a3bdbe,United States,97.0,False
a00df9,United States,144.61,False
ac429b,United States,209.41,False
a0ad1b,United States,68.94,False
4d2067,Malta,245.39,False
39d2a0,France,222.88,False
a56740,United States,12.95,False
39d2a1,France,290.8,False
a54d1d,United States,26.62,False
a8c89c,United States,119.15,False
a87898,United States,206.71,False
a2ed57,United States,86.23,False
4bb849,Turkey,266.89,False
a1c11a,United States,45.37,False
a121e1,United States,33.44,False
a254dd,United States,0.06,True
aa0267,United States,59.16,False
a85e74,United States,40.8,False
a254da,United States,218.04,False
a17140,United States,154.01,False
a0face,United States,119.04,False
a1d44e,United States,223.49,False
4b18f1,Switzerland,260.25,False
4b18f2,Switzerland,218.67,False
aa158a,United States,176.18,False
4b18f4,Switzerland,267.67,False
4b18f5,Switzerland,220.1,False
0c2161,Panama,239.02,False
a9e850,United States,26.32,False
3d278a,Germany,67.92,False
a2b7f5,United States,212.78,False
a85e5c,United States,43.44,False
a05173,United States,203.83,False
a9854e,United States,6.43,True
a2f41e,United States,171.65,False
a7dbaa,United States,236.83,False
ab7d21,United States,45.4,False
4bb853,Turkey,237.0,False
a6bbd0,United States,218.9,False
71012f,Saudi Arabia,171.95,False
a0faf3,United States,0.0,True
aac71d,United States,215.01,False
a11afd,United States,254.9,False
a43423,United States,255.04,False
a001fd,United States,0.0,True
a74575,United States,226.6,False
adb25b,United States,74.63,False
ab34a6,United States,204.65,False
342059,Spain,219.48,False
ab34a7,United States,270.19,False
4bb84e,Turkey,128.38,False
a9bb0c,United States,154.57,False
4bb84b,Turkey,177.7,False
4bb84c,Turkey,158.29,False
4bb84a,Turkey,259.45,False
a11ad4,United States,93.75,False
a7a89d,United States,233.7,False
ad270d,United States,51.68,False
a9e82a,United States,43.88,False
a11ad7,United States,82.84,False
c1e9e5,Canada,7.72,True
343386,Spain,189.94,False
3480ce,Spain,214.24,False
a1d433,United States,232.01,False
a8ae2e,United States,132.22,False
aa023f,United States,117.42,False
a9e82f,United States,31.29,False
c82a2c,New Zealand,30.87,True
4d208f,Malta,212.49,False
a7e2d1,United States,75.96,False
a04a4d,United States,82.32,False
a9e831,United States,51.25,False
4d2091,Malta,191.6,False
a2b7cd,United States,255.17,False
4d2092,Malta,224.3,False
a05d92,United States,229.21,False
a98535,United States,45.62,False
a387f0,United States,226.36,False
a04a61,United States,62.04,False
a11abf,United States,37.96,False
34469a,Spain,216.31,False
a98539,United States,217.32,False
a2b7ce,United States,44.9,False
c1e9e0,Canada,6.43,True
4d2094,Malta,239.63,False
0d04af,Mexico,251.38,False
4d2095,Malta,243.72,False
a35aa4,United States,164.54,False
a5eb8f,United States,57.27,False
7c7aa4,Australia,4.63,True
a29d48,United States,243.21,False
a8b533,United States,56.81,False
a8ae3e,United States,147.13,False
a96b24,United States,46.07,False
a1cd2b,United States,66.91,False
407af2,United Kingdom,203.07,False
aa75ef,United States,230.4,False
ab7d44,United States,47.4,False
a29d3e,United States,0.0,False
aab40b,United States,284.8,False
a06488,United States,7.2,True
a7e2af,United States,250.54,False
a72b6a,United States,257.09,False
a32756,United States,33.91,False
3480c3,Spain,201.49,False
a72b6b,United States,249.3,False
a3d7a7,United States,0.0,True
a32753,United States,202.03,False
a6bbef,United States,221.4,False
344696,Spain,222.39,False
a11ae2,United States,99.25,False
344699,Spain,201.9,False
aa01b3,United States,129.58,False
344694,Spain,225.38,False
46a5e1,Greece,242.83,False
71bf56,Republic of Korea,258.29,False
c01970,Canada,151.11,False
ac3b14,United States,80.35,False
46a5e3,Greece,189.26,False
71bf54,Republic of Korea,10.8,True
344691,Spain,197.64,False
46a5e7,Greece,242.42,False
a91d26,United States,44.48,False
ab353a,United States,79.42,False
a35afe,United States,42.78,False
47becb,Norway,55.26,False
a6aa14,United States,79.19,False
c1e9ac,Canada,9.77,True
a494eb,United States,161.97,False
a361f1,United States,197.57,False
a5b764,United States,220.54,False
4cc539,Iceland,158.75,False
abe5a2,United States,0.0,True
a54137,United States,218.8,False
a2da60,United States,229.75,False
c04cb8,Canada,161.26,False
aa5d60,United States,256.82,False
a864a7,United States,78.2,False
ac4e54,United States,83.85,False
78926f,China,201.72,False
aa01a2,United States,230.54,False
a5fdd3,United States,55.19,False
4402f1,Austria,108.07,False
c1e9d5,Canada,18.52,True
a3fa60,United States,31.65,False
a97dab,United States,44.6,False
ad8836,United States,246.5,False
a66d5e,United States,211.44,False
a28a6f,United States,97.43,False
800bfb,India,108.64,False
78926c,China,98.96,False
aab2a5,United States,193.02,False
ac4210,United States,282.56,False
a3fa63,United States,45.92,False
a0d9a4,United States,70.48,False
78926a,China,299.37,False
3c564f,Germany,199.29,False
a997cc,United States,215.49,False
789287,China,174.62,False
a47ad2,United States,232.91,False
ac3b0f,United States,268.03,False
ab82b9,United States,0.0,True
4cc547,Iceland,237.33,False
40829e,United Kingdom,200.53,False
789281,China,132.79,False
a6743d,United States,199.84,False
a12f08,United States,206.93,False
a73dd5,United States,151.32,False
ad8840,United States,52.57,False
c066dd,Canada,268.33,False
71bf71,Republic of Korea,214.37,False
a35ae4,United States,280.47,False
abe5d2,United States,143.66,False
86e822,Japan,228.03,False
a1ba4f,United States,93.54,False
7100b3,Saudi Arabia,213.98,False
4bb869,Turkey,230.02,False
7100b2,Saudi Arabia,229.07,False
a81773,United States,188.84,False
78927c,China,294.57,False
a3fa72,United States,50.54,False
4bb864,Turkey,278.43,False
4bb865,Turkey,254.47,False
4bb862,Turkey,175.35,False
4bb863,Turkey,237.84,False
add847,United States,48.55,False
4bb872,Turkey,121.69,False
800be5,India,229.97,False
ad752d,United States,53.15,False
aa7757,United States,201.89,False
a4d1bf,United States,51.11,False
a877f1,United States,92.03,False
4cc516,Iceland,156.96,False
c066f0,Canada,0.13,True
a121ec,United States,33.07,False
4bb85a,Turkey,156.64,False
789293,China,98.27,False
a481a3,United States,115.8,False
a35ad3,United States,207.61,False
3cffda,Germany,200.02,False
c1e9b9,Canada,4.63,True
78928a,China,73.24,False
4bb875,Turkey,248.06,False
ab356b,United States,224.48,False
a2e120,United States,216.51,False
a4caf6,United States,53.61,False
a17170,United States,116.52,False
acb854,United States,220.1,False
4bb86f,Turkey,230.38,False
71bf57,Republic of Korea,207.08,False
a877e7,United States,234.25,False
4bb86d,Turkey,149.35,False
a997ac,United States,35.83,False
4bb86e,Turkey,69.74,False
aab2bf,United States,227.72,False
a30d6b,United States,5.14,True
a67407,United States,0.0,False
ac4e85,United States,7.2,True
a2b919,United States,213.66,False
a13624,United States,61.32,False
adc531,United States,237.44,False
a9d59a,United States,8.23,True
a3d7dc,United States,13.89,True
abd2c2,United States,251.27,False
aa5d1a,United States,121.88,False
4402ac,Austria,2.31,False
a54d34,United States,57.14,False
a5540c,United States,0.64,True
ac5569,United States,262.59,False
aa7734,United States,77.7,False
a757ae,United States,144.38,False
a54d2d,United States,67.42,False
ac3b51,United States,259.97,False
ab2e9c,United States,60.21,False
a00f60,United States,85.13,False
469e45,Greece,0.0,True
344644,Spain,225.32,False
a3bde1,United States,196.19,False
504e88,Republic of Moldova,216.31,False
ad5b1d,United States,176.24,False
504e86,Republic of Moldova,197.37,False
a06ff3,United States,151.66,False
a2da8f,United States,256.09,False
a2919a,United States,146.99,False
a4f7cb,United States,74.57,False
ac5576,United States,60.07,False
a05cc7,United States,193.77,False
a02987,United States,48.97,False
acb878,United States,204.82,False
a18fd2,United States,34.5,False
a361fe,United States,215.89,False
0100a2,Egypt,202.96,False
71bf32,Republic of Korea,276.96,False
0100a7,Egypt,262.6,False
46b8b2,Greece,3.34,True
adab36,United States,226.71,False
a4e4ae,United States,82.88,False
a66d33,United States,172.68,False
46b8aa,Greece,254.25,False
ab82fd,United States,43.3,False
adab38,United States,215.7,False
a0161a,United States,51.45,False
abcbfe,United States,60.07,False
46b8a2,Greece,149.98,False
a54d69,United States,31.18,False
47a05e,Norway,130.7,False
a219b6,United States,76.62,False
ad12e0,United States,0.0,True
46b8a9,Greece,207.37,False
abd2e6,United States,262.37,False
a1492e,United States,59.71,False
a9d599,United States,52.08,False
ad6244,United States,43.99,False
a37630,United States,47.66,False
a38961,United States,3.09,False
a12f6d,United States,211.13,False
a579c6,United States,189.27,False
a0acbb,United States,0.0,True
a196f3,United States,210.13,False
780977,China,199.82,False
780978,China,0.0,True
a05cf3,United States,89.06,False
aa77a9,United States,49.05,False
a12f74,United States,56.44,False
a8a1e7,United States,53.03,False
a49610,United States,0.0,True
4b191f,Switzerland,269.11,False
06a115,Qatar,275.81,False
06a116,Qatar,265.07,False
06a113,Qatar,239.07,False
06a114,Qatar,277.02,False
a851f6,United States,207.61,False
a61f05,United States,210.27,False
06a112,Qatar,215.06,False
407d90,United Kingdom,234.97,False
7580a0,Philippines,129.74,False
407d97,United Kingdom,55.37,False
adc5ff,United States,247.8,False
acf591,United States,68.4,False
c03069,Canada,196.92,False
a67fa8,United States,58.03,False
c03064,Canada,200.13,False
a339e6,United States,153.22,False
06a10c,Qatar,269.41,False
a6aa6e,United States,204.49,False
a206da,United States,249.48,False
a63936,United States,216.61,False
a6bd9f,United States,83.4,False
801526,India,235.95,False
a29cb0,United States,64.39,False
801527,India,191.06,False
a7f79b,United States,254.56,False
a063df,United States,177.48,False
a1499b,United States,79.37,False
e4a12f,Brazil,218.02,False
06a126,Qatar,147.27,False
a51958,United States,2.31,True
a37628,United States,49.45,False
a2563f,United States,0.0,True
06a121,Qatar,268.46,False
86d660,Japan,229.59,False
a24f66,United States,48.37,False
a7816a,United States,238.46,False
a55fc5,United States,53.96,False
abc29a,United States,233.98,False
780995,China,284.14,False
4caa5c,Ireland,146.64,False
406a3d,United Kingdom,147.42,False
8850ae,Thailand,4.63,True
06a11f,Qatar,105.3,False
398577,France,218.5,False
4caa5a,Ireland,194.51,False
a0fc0a,United States,156.59,False
0d055c,Mexico,94.94,False
0d055f,Mexico,101.58,False
a8fd5a,United States,147.89,False
39856b,France,220.12,False
a0c6c6,United States,0.0,True
a12f52,United States,281.83,False
4b193f,Switzerland,1.8,True
a196c8,United States,260.16,False
06a139,Qatar,207.1,False
aafd01,United States,149.51,False
4caa61,Ireland,113.97,False
ac929c,United States,237.44,False
ac5700,United States,103.38,False
a92478,United States,244.7,False
407d74,United Kingdom,84.92,False
4b193a,Switzerland,253.76,False
a3b310,United States,59.54,False
a12322,United States,241.25,False
a60c09,United States,235.4,False
a87904,United States,217.31,False
a3c649,United States,248.8,False
a219ea,United States,232.04,False
aac7b1,United States,192.11,False
c03084,Canada,5.92,True
a24304,United States,34.48,False
4b1942,Switzerland,189.5,False
407d5c,United Kingdom,186.99,False
a2b91b,United States,48.87,False
a12f71,United States,7.72,True
a6b192,United States,28.81,False
a26953,United States,110.73,False
adb2f9,United States,1.54,True
3dd799,Germany,49.12,False
a01675,United States,38.88,False
a183a7,United States,66.2,False
06a148,Qatar,254.77,False
a1e6a1,United States,232.51,False
adabfe,United States,217.13,False
a42194,United States,52.06,False
a91d8e,United States,216.12,False
06a145,Qatar,288.04,False
c0307c,Canada,220.33,False
a05cde,United States,98.09,False
06a140,Qatar,290.36,False
a38931,United States,131.69,False
a13651,United States,190.9,False
a36344,United States,120.87,False
71bf94,Republic of Korea,243.03,False
a611db,United States,208.56,False
a984d4,United States,229.5,False
aafd17,United States,214.58,False
06a13c,Qatar,243.58,False
a1ccec,United States,224.6,False
406a9c,United Kingdom,280.8,False
a6aa3e,United States,53.75,False
a00394,United States,74.18,False
a48f5d,United States,186.87,False
406a9f,United Kingdom,232.64,False
a23c5d,United States,64.51,False
a3899d,United States,197.59,False
ab1d30,United States,212.6,False
a2b991,United States,129.6,False
ac5723,United States,246.32,False
48c22e,Poland,74.21,False
48c22f,Poland,221.39,False
48c22c,Poland,250.69,False
40717b,United Kingdom,119.44,False
48c22d,Poland,230.44,False
a36f7e,United States,268.36,False
86d629,Japan,154.68,False
ac3d23,United States,184.43,False
ad7701,United States,204.79,False
48c239,Poland,6.17,True
80155f,India,92.4,False
a31ffc,United States,151.6,False
ab1d2f,United States,204.24,False
48c235,Poland,76.07,False
a24369,United States,219.3,False
7100c8,Saudi Arabia,237.66,False
48c232,Poland,222.77,False
48c233,Poland,221.4,False
48c231,Poland,67.68,False
a48315,United States,257.69,False
c0301d,Canada,194.32,False
aa02ee,United States,111.45,False
407180,United Kingdom,200.36,False
ab7dbe,United States,140.07,False
a23030,United States,277.38,False
ab97e6,United States,125.06,False
a5417e,United States,190.43,False
48e87f,Poland,214.99,False
a7f765,United States,197.58,False
a6aa45,United States,48.37,False
ab84ab,United States,226.0,False
4b194a,Switzerland,206.99,False
406a93,United Kingdom,216.89,False
4b194b,Switzerland,213.27,False
a47c24,United States,60.74,False
a5f1ca,United States,89.42,False
